filename,width,height,class,xmin,ymin,xmax,ymax
D:/university/datasets/Potholes/images/123.jpg,1100,825,pothole,399,466,860,594
D:/university/datasets/Potholes/images/356.jpg,620,349,pothole,0,80,619,349
D:/university/datasets/Potholes/images/280.jpg,534,401,pothole,174,164,407,298
D:/university/datasets/Potholes/images/602.jpg,267,179,pothole,35,85,64,96
D:/university/datasets/Potholes/images/602.jpg,267,179,pothole,49,101,86,124
D:/university/datasets/Potholes/images/602.jpg,267,179,pothole,173,127,208,144
D:/university/datasets/Potholes/images/602.jpg,267,179,pothole,179,101,236,123
D:/university/datasets/Potholes/images/602.jpg,267,179,pothole,219,135,234,143
D:/university/datasets/Potholes/images/602.jpg,267,179,pothole,211,148,242,167
D:/university/datasets/Potholes/images/602.jpg,267,179,pothole,188,80,203,82
D:/university/datasets/Potholes/images/602.jpg,267,179,pothole,139,66,152,71
D:/university/datasets/Potholes/images/602.jpg,267,179,pothole,102,102,117,110
D:/university/datasets/Potholes/images/34.jpg,800,600,pothole,507,105,772,217
D:/university/datasets/Potholes/images/205.jpg,1536,2048,pothole,1147,880,1449,1148
D:/university/datasets/Potholes/images/205.jpg,1536,2048,pothole,398,1202,1191,1644
D:/university/datasets/Potholes/images/205.jpg,1536,2048,pothole,457,876,646,953
D:/university/datasets/Potholes/images/205.jpg,1536,2048,pothole,885,710,992,739
D:/university/datasets/Potholes/images/205.jpg,1536,2048,pothole,700,355,1002,438
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,370,381,550,500
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,378,245,518,303
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,456,202,569,233
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,276,216,359,238
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,221,199,273,221
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,247,180,310,194
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,354,174,400,192
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,443,156,505,169
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,479,166,564,189
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,363,186,471,219
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,410,141,467,152
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,338,128,381,145
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,310,148,349,166
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,47,375,126,434
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,461,118,513,138
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,520,120,562,136
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,466,95,509,110
D:/university/datasets/Potholes/images/310.jpg,800,534,pothole,578,322,647,349
D:/university/datasets/Potholes/images/432.jpg,1280,860,pothole,477,611,955,852
D:/university/datasets/Potholes/images/432.jpg,1280,860,pothole,48,417,313,609
D:/university/datasets/Potholes/images/432.jpg,1280,860,pothole,78,574,254,658
D:/university/datasets/Potholes/images/432.jpg,1280,860,pothole,0,656,133,856
D:/university/datasets/Potholes/images/432.jpg,1280,860,pothole,450,523,538,574
D:/university/datasets/Potholes/images/432.jpg,1280,860,pothole,581,435,761,498
D:/university/datasets/Potholes/images/432.jpg,1280,860,pothole,824,357,975,409
D:/university/datasets/Potholes/images/432.jpg,1280,860,pothole,977,390,1081,441
D:/university/datasets/Potholes/images/432.jpg,1280,860,pothole,1038,505,1110,545
D:/university/datasets/Potholes/images/432.jpg,1280,860,pothole,887,439,955,472
D:/university/datasets/Potholes/images/432.jpg,1280,860,pothole,910,560,1040,617
D:/university/datasets/Potholes/images/432.jpg,1280,860,pothole,985,637,1067,705
D:/university/datasets/Potholes/images/432.jpg,1280,860,pothole,628,284,955,337
D:/university/datasets/Potholes/images/432.jpg,1280,860,pothole,372,253,601,296
D:/university/datasets/Potholes/images/432.jpg,1280,860,pothole,395,345,477,370
D:/university/datasets/Potholes/images/11.jpg,800,500,pothole,261,95,360,118
D:/university/datasets/Potholes/images/11.jpg,800,500,pothole,214,145,453,187
D:/university/datasets/Potholes/images/11.jpg,800,500,pothole,232,261,395,287
D:/university/datasets/Potholes/images/11.jpg,800,500,pothole,457,221,674,252
D:/university/datasets/Potholes/images/11.jpg,800,500,pothole,195,336,595,410
D:/university/datasets/Potholes/images/322.jpg,400,225,pothole,195,116,389,183
D:/university/datasets/Potholes/images/322.jpg,400,225,pothole,9,96,122,118
D:/university/datasets/Potholes/images/296.jpg,1140,1508,pothole,355,867,910,1411
D:/university/datasets/Potholes/images/296.jpg,1140,1508,pothole,391,448,738,695
D:/university/datasets/Potholes/images/296.jpg,1140,1508,pothole,470,229,631,279
D:/university/datasets/Potholes/images/296.jpg,1140,1508,pothole,792,494,903,591
D:/university/datasets/Potholes/images/296.jpg,1140,1508,pothole,269,573,427,630
D:/university/datasets/Potholes/images/336.jpg,845,563,pothole,235,202,773,511
D:/university/datasets/Potholes/images/54.jpg,1295,893,pothole,58,475,1295,893
D:/university/datasets/Potholes/images/320.jpg,620,387,pothole,48,32,559,357
D:/university/datasets/Potholes/images/361.jpg,660,466,pothole,478,135,537,158
D:/university/datasets/Potholes/images/361.jpg,660,466,pothole,352,165,451,195
D:/university/datasets/Potholes/images/361.jpg,660,466,pothole,402,238,527,260
D:/university/datasets/Potholes/images/361.jpg,660,466,pothole,237,268,353,351
D:/university/datasets/Potholes/images/361.jpg,660,466,pothole,36,124,369,199
D:/university/datasets/Potholes/images/361.jpg,660,466,pothole,614,151,660,164
D:/university/datasets/Potholes/images/361.jpg,660,466,pothole,446,318,566,410
D:/university/datasets/Potholes/images/379.jpg,1024,576,pothole,400,429,613,576
D:/university/datasets/Potholes/images/379.jpg,1024,576,pothole,603,348,663,419
D:/university/datasets/Potholes/images/379.jpg,1024,576,pothole,464,112,633,357
D:/university/datasets/Potholes/images/379.jpg,1024,576,pothole,224,257,344,388
D:/university/datasets/Potholes/images/379.jpg,1024,576,pothole,479,130,574,180
D:/university/datasets/Potholes/images/379.jpg,1024,576,pothole,514,88,559,104
D:/university/datasets/Potholes/images/379.jpg,1024,576,pothole,547,64,591,82
D:/university/datasets/Potholes/images/31.jpg,991,1200,pothole,57,219,969,935
D:/university/datasets/Potholes/images/31.jpg,991,1200,pothole,820,177,991,359
D:/university/datasets/Potholes/images/353.jpg,370,204,pothole,118,56,370,204
D:/university/datasets/Potholes/images/57.jpg,900,600,pothole,285,200,615,372
D:/university/datasets/Potholes/images/527.jpg,1024,684,pothole,117,197,585,489
D:/university/datasets/Potholes/images/104.jpg,660,654,pothole,322,93,464,149
D:/university/datasets/Potholes/images/104.jpg,660,654,pothole,484,143,655,180
D:/university/datasets/Potholes/images/104.jpg,660,654,pothole,526,219,659,286
D:/university/datasets/Potholes/images/104.jpg,660,654,pothole,433,320,520,391
D:/university/datasets/Potholes/images/104.jpg,660,654,pothole,24,99,229,245
D:/university/datasets/Potholes/images/104.jpg,660,654,pothole,1,61,99,85
D:/university/datasets/Potholes/images/104.jpg,660,654,pothole,12,368,99,492
D:/university/datasets/Potholes/images/410.jpg,730,440,pothole,198,239,354,270
D:/university/datasets/Potholes/images/410.jpg,730,440,pothole,390,282,698,336
D:/university/datasets/Potholes/images/410.jpg,730,440,pothole,264,176,393,203
D:/university/datasets/Potholes/images/410.jpg,730,440,pothole,51,197,213,231
D:/university/datasets/Potholes/images/410.jpg,730,440,pothole,124,245,193,271
D:/university/datasets/Potholes/images/410.jpg,730,440,pothole,56,157,135,171
D:/university/datasets/Potholes/images/410.jpg,730,440,pothole,183,119,363,133
D:/university/datasets/Potholes/images/410.jpg,730,440,pothole,354,104,426,116
D:/university/datasets/Potholes/images/410.jpg,730,440,pothole,395,73,503,87
D:/university/datasets/Potholes/images/410.jpg,730,440,pothole,508,98,562,115
D:/university/datasets/Potholes/images/410.jpg,730,440,pothole,605,143,661,165
D:/university/datasets/Potholes/images/410.jpg,730,440,pothole,409,62,443,72
D:/university/datasets/Potholes/images/112.jpg,356,169,pothole,66,103,193,124
D:/university/datasets/Potholes/images/112.jpg,356,169,pothole,2,95,40,107
D:/university/datasets/Potholes/images/112.jpg,356,169,pothole,68,80,227,99
D:/university/datasets/Potholes/images/112.jpg,356,169,pothole,3,139,91,154
D:/university/datasets/Potholes/images/112.jpg,356,169,pothole,2,30,40,38
D:/university/datasets/Potholes/images/112.jpg,356,169,pothole,63,46,167,60
D:/university/datasets/Potholes/images/554.jpg,819,974,pothole,58,467,655,951
D:/university/datasets/Potholes/images/386.jpg,1300,866,pothole,724,335,915,381
D:/university/datasets/Potholes/images/386.jpg,1300,866,pothole,928,202,1152,253
D:/university/datasets/Potholes/images/386.jpg,1300,866,pothole,928,311,1212,368
D:/university/datasets/Potholes/images/386.jpg,1300,866,pothole,903,370,1290,450
D:/university/datasets/Potholes/images/386.jpg,1300,866,pothole,773,249,985,284
D:/university/datasets/Potholes/images/386.jpg,1300,866,pothole,2,317,1076,864
D:/university/datasets/Potholes/images/386.jpg,1300,866,pothole,18,403,492,514
D:/university/datasets/Potholes/images/386.jpg,1300,866,pothole,66,224,317,300
D:/university/datasets/Potholes/images/392.jpg,800,600,pothole,176,292,580,599
D:/university/datasets/Potholes/images/392.jpg,800,600,pothole,605,97,715,152
D:/university/datasets/Potholes/images/270.jpg,615,409,pothole,294,194,338,213
D:/university/datasets/Potholes/images/270.jpg,615,409,pothole,400,148,571,215
D:/university/datasets/Potholes/images/270.jpg,615,409,pothole,225,313,361,363
D:/university/datasets/Potholes/images/270.jpg,615,409,pothole,46,290,144,350
D:/university/datasets/Potholes/images/454.jpg,1632,1224,pothole,400,680,1331,1116
D:/university/datasets/Potholes/images/454.jpg,1632,1224,pothole,906,628,1632,802
D:/university/datasets/Potholes/images/206.jpg,625,352,pothole,94,199,532,352
D:/university/datasets/Potholes/images/206.jpg,625,352,pothole,5,301,83,352
D:/university/datasets/Potholes/images/206.jpg,625,352,pothole,292,170,487,221
D:/university/datasets/Potholes/images/439.jpg,1024,683,pothole,497,485,676,668
D:/university/datasets/Potholes/images/439.jpg,1024,683,pothole,687,368,793,419
D:/university/datasets/Potholes/images/439.jpg,1024,683,pothole,861,324,945,367
D:/university/datasets/Potholes/images/290.jpg,400,160,pothole,233,142,294,160
D:/university/datasets/Potholes/images/290.jpg,400,160,pothole,131,127,200,137
D:/university/datasets/Potholes/images/290.jpg,400,160,pothole,261,119,307,132
D:/university/datasets/Potholes/images/290.jpg,400,160,pothole,1,61,41,90
D:/university/datasets/Potholes/images/290.jpg,400,160,pothole,332,41,400,68
D:/university/datasets/Potholes/images/140.jpg,800,600,pothole,290,237,528,378
D:/university/datasets/Potholes/images/55.jpg,2048,1536,pothole,283,55,845,482
D:/university/datasets/Potholes/images/55.jpg,2048,1536,pothole,721,522,1166,1014
D:/university/datasets/Potholes/images/514.jpg,690,471,pothole,62,156,494,426
D:/university/datasets/Potholes/images/36.jpg,634,510,pothole,158,133,447,165
D:/university/datasets/Potholes/images/36.jpg,634,510,pothole,117,180,322,230
D:/university/datasets/Potholes/images/36.jpg,634,510,pothole,58,262,408,315
D:/university/datasets/Potholes/images/36.jpg,634,510,pothole,284,339,466,376
D:/university/datasets/Potholes/images/36.jpg,634,510,pothole,2,356,80,391
D:/university/datasets/Potholes/images/36.jpg,634,510,pothole,207,472,410,510
D:/university/datasets/Potholes/images/36.jpg,634,510,pothole,21,373,479,455
D:/university/datasets/Potholes/images/36.jpg,634,510,pothole,186,53,432,79
D:/university/datasets/Potholes/images/36.jpg,634,510,pothole,204,102,421,131
D:/university/datasets/Potholes/images/36.jpg,634,510,pothole,209,33,410,48
D:/university/datasets/Potholes/images/36.jpg,634,510,pothole,238,18,323,34
D:/university/datasets/Potholes/images/36.jpg,634,510,pothole,269,5,315,21
D:/university/datasets/Potholes/images/511.jpg,660,474,pothole,229,367,297,391
D:/university/datasets/Potholes/images/511.jpg,660,474,pothole,81,401,291,451
D:/university/datasets/Potholes/images/511.jpg,660,474,pothole,315,341,408,370
D:/university/datasets/Potholes/images/511.jpg,660,474,pothole,324,314,386,331
D:/university/datasets/Potholes/images/429.jpg,1299,857,pothole,6,291,1295,666
D:/university/datasets/Potholes/images/429.jpg,1299,857,pothole,301,18,800,197
D:/university/datasets/Potholes/images/429.jpg,1299,857,pothole,253,22,1266,240
D:/university/datasets/Potholes/images/547.jpg,736,556,pothole,199,383,351,428
D:/university/datasets/Potholes/images/547.jpg,736,556,pothole,540,292,599,309
D:/university/datasets/Potholes/images/547.jpg,736,556,pothole,647,264,706,280
D:/university/datasets/Potholes/images/58.jpg,1140,641,pothole,259,298,827,553
D:/university/datasets/Potholes/images/58.jpg,1140,641,pothole,491,113,612,135
D:/university/datasets/Potholes/images/519.jpg,1000,665,pothole,282,270,661,475
D:/university/datasets/Potholes/images/519.jpg,1000,665,pothole,724,190,773,229
D:/university/datasets/Potholes/images/160.jpg,620,387,pothole,85,125,441,175
D:/university/datasets/Potholes/images/573.jpg,1400,817,pothole,235,494,1134,659
D:/university/datasets/Potholes/images/573.jpg,1400,817,pothole,2,744,268,817
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,700,1,759,30
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,421,114,759,194
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,471,212,759,301
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,50,181,218,231
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,177,36,249,63
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,0,81,38,102
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,1,342,48,422
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,129,391,296,422
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,324,346,444,422
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,507,3,537,21
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,104,277,166,312
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,302,256,439,317
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,676,335,759,422
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,518,400,591,422
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,590,42,653,65
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,116,22,162,36
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,275,43,317,60
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,95,255,127,267
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,281,0,498,62
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,503,42,553,61
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,691,27,752,52
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,140,147,200,170
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,262,62,288,76
D:/university/datasets/Potholes/images/184.jpg,759,422,pothole,235,15,268,30
D:/university/datasets/Potholes/images/551.jpg,400,300,pothole,141,168,229,205
D:/university/datasets/Potholes/images/551.jpg,400,300,pothole,194,211,252,227
D:/university/datasets/Potholes/images/551.jpg,400,300,pothole,190,77,211,83
D:/university/datasets/Potholes/images/551.jpg,400,300,pothole,190,83,214,93
D:/university/datasets/Potholes/images/551.jpg,400,300,pothole,6,206,117,244
D:/university/datasets/Potholes/images/505.jpg,620,349,pothole,102,245,262,339
D:/university/datasets/Potholes/images/384.jpg,620,370,pothole,334,60,606,242
D:/university/datasets/Potholes/images/384.jpg,620,370,pothole,2,106,290,331
D:/university/datasets/Potholes/images/577.jpg,968,681,pothole,191,267,675,513
D:/university/datasets/Potholes/images/577.jpg,968,681,pothole,735,184,795,238
D:/university/datasets/Potholes/images/577.jpg,968,681,pothole,2,595,298,681
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,327,15,393,37
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,223,74,248,86
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,219,99,246,110
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,274,74,303,87
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,286,48,310,56
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,75,74,112,88
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,160,126,219,161
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,186,162,228,189
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,185,35,221,47
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,131,87,160,97
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,120,104,157,121
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,178,96,204,108
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,163,67,176,73
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,127,56,151,63
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,97,44,120,50
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,73,51,96,61
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,34,56,71,67
D:/university/datasets/Potholes/images/84.jpg,400,206,pothole,227,15,247,22
D:/university/datasets/Potholes/images/601.jpg,1295,863,pothole,297,359,961,629
D:/university/datasets/Potholes/images/363.jpg,800,477,pothole,137,311,363,409
D:/university/datasets/Potholes/images/363.jpg,800,477,pothole,496,291,577,321
D:/university/datasets/Potholes/images/523.jpg,800,570,pothole,139,152,711,514
D:/university/datasets/Potholes/images/158.jpg,999,473,pothole,784,180,880,240
D:/university/datasets/Potholes/images/158.jpg,999,473,pothole,709,237,774,284
D:/university/datasets/Potholes/images/158.jpg,999,473,pothole,878,402,933,441
D:/university/datasets/Potholes/images/158.jpg,999,473,pothole,965,405,999,467
D:/university/datasets/Potholes/images/158.jpg,999,473,pothole,637,360,684,435
D:/university/datasets/Potholes/images/158.jpg,999,473,pothole,579,416,635,458
D:/university/datasets/Potholes/images/158.jpg,999,473,pothole,497,382,563,442
D:/university/datasets/Potholes/images/158.jpg,999,473,pothole,399,240,494,289
D:/university/datasets/Potholes/images/158.jpg,999,473,pothole,295,136,376,220
D:/university/datasets/Potholes/images/158.jpg,999,473,pothole,317,255,386,308
D:/university/datasets/Potholes/images/158.jpg,999,473,pothole,355,438,408,473
D:/university/datasets/Potholes/images/158.jpg,999,473,pothole,102,211,299,264
D:/university/datasets/Potholes/images/158.jpg,999,473,pothole,10,212,90,262
D:/university/datasets/Potholes/images/158.jpg,999,473,pothole,0,268,40,345
D:/university/datasets/Potholes/images/158.jpg,999,473,pothole,103,113,128,139
D:/university/datasets/Potholes/images/158.jpg,999,473,pothole,37,115,77,146
D:/university/datasets/Potholes/images/158.jpg,999,473,pothole,831,68,922,155
D:/university/datasets/Potholes/images/203.jpg,650,433,pothole,73,289,600,410
D:/university/datasets/Potholes/images/203.jpg,650,433,pothole,241,233,409,261
D:/university/datasets/Potholes/images/53.jpg,1180,664,pothole,325,168,559,263
D:/university/datasets/Potholes/images/53.jpg,1180,664,pothole,85,272,322,340
D:/university/datasets/Potholes/images/53.jpg,1180,664,pothole,675,166,794,230
D:/university/datasets/Potholes/images/53.jpg,1180,664,pothole,727,255,832,303
D:/university/datasets/Potholes/images/53.jpg,1180,664,pothole,945,437,1180,664
D:/university/datasets/Potholes/images/53.jpg,1180,664,pothole,889,6,921,21
D:/university/datasets/Potholes/images/53.jpg,1180,664,pothole,908,44,966,63
D:/university/datasets/Potholes/images/53.jpg,1180,664,pothole,900,77,921,84
D:/university/datasets/Potholes/images/53.jpg,1180,664,pothole,714,134,832,162
D:/university/datasets/Potholes/images/53.jpg,1180,664,pothole,496,70,634,89
D:/university/datasets/Potholes/images/53.jpg,1180,664,pothole,557,16,604,39
D:/university/datasets/Potholes/images/53.jpg,1180,664,pothole,1020,46,1105,65
D:/university/datasets/Potholes/images/105.jpg,225,300,pothole,74,157,170,210
D:/university/datasets/Potholes/images/105.jpg,225,300,pothole,97,114,152,128
D:/university/datasets/Potholes/images/350.jpg,400,253,pothole,144,82,266,168
D:/university/datasets/Potholes/images/350.jpg,400,253,pothole,186,34,225,52
D:/university/datasets/Potholes/images/263.jpg,625,352,pothole,96,205,531,352
D:/university/datasets/Potholes/images/263.jpg,625,352,pothole,292,173,434,215
D:/university/datasets/Potholes/images/278.jpg,640,480,pothole,146,209,415,319
D:/university/datasets/Potholes/images/604.jpg,640,480,pothole,260,327,406,396
D:/university/datasets/Potholes/images/604.jpg,640,480,pothole,359,258,494,269
D:/university/datasets/Potholes/images/604.jpg,640,480,pothole,507,300,637,374
D:/university/datasets/Potholes/images/604.jpg,640,480,pothole,556,206,606,230
D:/university/datasets/Potholes/images/604.jpg,640,480,pothole,13,279,179,335
D:/university/datasets/Potholes/images/604.jpg,640,480,pothole,222,202,304,220
D:/university/datasets/Potholes/images/604.jpg,640,480,pothole,204,169,271,182
D:/university/datasets/Potholes/images/604.jpg,640,480,pothole,146,156,179,170
D:/university/datasets/Potholes/images/604.jpg,640,480,pothole,79,150,132,168
D:/university/datasets/Potholes/images/604.jpg,640,480,pothole,43,212,78,229
D:/university/datasets/Potholes/images/604.jpg,640,480,pothole,385,268,469,292
D:/university/datasets/Potholes/images/604.jpg,640,480,pothole,312,171,386,193
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,40,86,105,108
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,174,13,214,34
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,76,5,137,48
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,248,29,289,57
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,243,69,275,89
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,382,28,421,49
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,299,11,350,37
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,317,62,385,109
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,394,53,433,70
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,482,22,526,42
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,544,25,577,43
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,572,109,629,136
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,512,110,563,139
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,590,59,633,84
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,622,83,653,102
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,193,157,245,190
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,205,199,253,227
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,132,133,205,158
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,180,102,205,115
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,116,74,151,86
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,148,41,174,54
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,249,0,288,19
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,457,0,508,11
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,103,193,149,217
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,17,227,62,247
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,84,225,122,241
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,102,276,139,296
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,147,250,176,271
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,273,227,335,259
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,225,94,324,142
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,571,350,642,384
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,521,412,572,438
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,358,82,524,234
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,303,236,523,440
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,47,316,94,339
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,71,261,98,276
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,577,194,634,217
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,516,229,669,344
D:/university/datasets/Potholes/images/376.jpg,670,440,pothole,574,123,670,219
D:/university/datasets/Potholes/images/343.jpg,400,300,pothole,94,20,328,300
D:/university/datasets/Potholes/images/261.jpg,400,300,pothole,129,175,339,255
D:/university/datasets/Potholes/images/323.jpg,1100,733,pothole,54,214,374,313
D:/university/datasets/Potholes/images/323.jpg,1100,733,pothole,62,312,1010,604
D:/university/datasets/Potholes/images/323.jpg,1100,733,pothole,94,176,184,205
D:/university/datasets/Potholes/images/507.jpg,550,319,pothole,204,200,365,319
D:/university/datasets/Potholes/images/507.jpg,550,319,pothole,246,158,325,190
D:/university/datasets/Potholes/images/507.jpg,550,319,pothole,243,108,298,138
D:/university/datasets/Potholes/images/16.jpg,730,430,pothole,57,3,208,24
D:/university/datasets/Potholes/images/16.jpg,730,430,pothole,2,20,95,83
D:/university/datasets/Potholes/images/16.jpg,730,430,pothole,195,3,417,65
D:/university/datasets/Potholes/images/16.jpg,730,430,pothole,500,1,707,56
D:/university/datasets/Potholes/images/16.jpg,730,430,pothole,338,77,500,142
D:/university/datasets/Potholes/images/16.jpg,730,430,pothole,141,140,313,201
D:/university/datasets/Potholes/images/16.jpg,730,430,pothole,343,183,652,330
D:/university/datasets/Potholes/images/16.jpg,730,430,pothole,2,277,210,406
D:/university/datasets/Potholes/images/137.jpg,380,312,pothole,56,206,108,229
D:/university/datasets/Potholes/images/137.jpg,380,312,pothole,148,125,183,147
D:/university/datasets/Potholes/images/137.jpg,380,312,pothole,212,187,268,216
D:/university/datasets/Potholes/images/137.jpg,380,312,pothole,296,176,324,202
D:/university/datasets/Potholes/images/137.jpg,380,312,pothole,323,262,369,312
D:/university/datasets/Potholes/images/137.jpg,380,312,pothole,165,269,192,295
D:/university/datasets/Potholes/images/137.jpg,380,312,pothole,123,214,166,253
D:/university/datasets/Potholes/images/137.jpg,380,312,pothole,204,133,237,148
D:/university/datasets/Potholes/images/137.jpg,380,312,pothole,249,124,277,135
D:/university/datasets/Potholes/images/137.jpg,380,312,pothole,222,96,249,103
D:/university/datasets/Potholes/images/137.jpg,380,312,pothole,278,89,297,96
D:/university/datasets/Potholes/images/137.jpg,380,312,pothole,254,110,269,119
D:/university/datasets/Potholes/images/137.jpg,380,312,pothole,0,121,15,132
D:/university/datasets/Potholes/images/137.jpg,380,312,pothole,53,82,64,87
D:/university/datasets/Potholes/images/447.jpg,590,350,pothole,252,157,313,168
D:/university/datasets/Potholes/images/447.jpg,590,350,pothole,220,135,276,148
D:/university/datasets/Potholes/images/447.jpg,590,350,pothole,84,152,175,182
D:/university/datasets/Potholes/images/447.jpg,590,350,pothole,165,283,270,329
D:/university/datasets/Potholes/images/447.jpg,590,350,pothole,278,208,417,274
D:/university/datasets/Potholes/images/447.jpg,590,350,pothole,460,128,521,147
D:/university/datasets/Potholes/images/447.jpg,590,350,pothole,348,155,438,190
D:/university/datasets/Potholes/images/447.jpg,590,350,pothole,30,182,371,328
D:/university/datasets/Potholes/images/447.jpg,590,350,pothole,304,118,355,132
D:/university/datasets/Potholes/images/447.jpg,590,350,pothole,364,112,416,123
D:/university/datasets/Potholes/images/447.jpg,590,350,pothole,518,115,557,128
D:/university/datasets/Potholes/images/447.jpg,590,350,pothole,557,123,582,131
D:/university/datasets/Potholes/images/447.jpg,590,350,pothole,567,100,590,108
D:/university/datasets/Potholes/images/447.jpg,590,350,pothole,412,136,440,149
D:/university/datasets/Potholes/images/546.jpg,648,373,pothole,209,229,435,320
D:/university/datasets/Potholes/images/546.jpg,648,373,pothole,362,191,611,238
D:/university/datasets/Potholes/images/546.jpg,648,373,pothole,462,146,647,203
